"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1135","html-keyboard-response","277","814456","0.0-3.0-1.130","morno","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","278","814957","0.0-3.0-0.131","+","null","","","","","",""
"","2750","html-keyboard-response","279","817708","0.0-3.0-1.131","tinta","n","n","cog","word","S","exp","5"
"","null","html-keyboard-response","280","818224","0.0-3.0-0.132","+","null","","","","","",""
"","4714","html-keyboard-response","281","822940","0.0-3.0-1.132","trenos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","823441","0.0-3.0-0.133","+","null","","","","","",""
"","2206","html-keyboard-response","283","825647","0.0-3.0-1.133","gruja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","284","826148","0.0-3.0-0.134","+","null","","","","","",""
"","1994","html-keyboard-response","285","828143","0.0-3.0-1.134","gertas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","286","828644","0.0-3.0-0.135","+","null","","","","","",""
