"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","810","html-keyboard-response","209","379804","0.0-3.0-1.96","reduzir","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","210","380316","0.0-3.0-0.97","+","null","","","","","",""
"","1360","html-keyboard-response","211","381676","0.0-3.0-1.97","nevela","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","212","382178","0.0-3.0-0.98","+","null","","","","","",""
"","1162","html-keyboard-response","213","383340","0.0-3.0-1.98","dencosto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","214","383841","0.0-3.0-0.99","+","null","","","","","",""
"","1115","html-keyboard-response","215","384956","0.0-3.0-1.99","pimada","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","216","385458","0.0-3.0-0.100","+","null","","","","","",""
"","1018","html-keyboard-response","217","386476","0.0-3.0-1.100","ensuas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","218","386978","0.0-3.0-0.101","+","null","","","","","",""
"","2026","html-keyboard-response","219","389004","0.0-3.0-1.101","liso","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","220","389513","0.0-3.0-0.102","+","null","","","","","",""
"","3714","html-keyboard-response","221","393228","0.0-3.0-1.102","pantufa","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","222","393729","0.0-3.0-0.103","+","null","","","","","",""
"","3403","html-keyboard-response","223","397132","0.0-3.0-1.103","atitro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","224","397633","0.0-3.0-0.104","+","null","","","","","",""
"","907","html-keyboard-response","225","398540","0.0-3.0-1.104","pritas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","226","399042","0.0-3.0-0.105","+","null","","","","","",""
"","1034","html-keyboard-response","227","400076","0.0-3.0-1.105","nome","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","228","400577","0.0-3.0-0.106","+","null","","","","","",""
"","1771","html-keyboard-response","229","402348","0.0-3.0-1.106","rédesa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","230","402850","0.0-3.0-0.107","+","null","","","","","",""
"","954","html-keyboard-response","231","403804","0.0-3.0-1.107","verdade","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","232","404305","0.0-3.0-0.108","+","null","","","","","",""
"","939","html-keyboard-response","233","405244","0.0-3.0-1.108","comércio","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","234","405746","0.0-3.0-0.109","+","null","","","","","",""
"","1610","html-keyboard-response","235","407356","0.0-3.0-1.109","espionar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","236","407858","0.0-3.0-0.110","+","null","","","","","",""
"","698","html-keyboard-response","237","408556","0.0-3.0-1.110","destino","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","238","409057","0.0-3.0-0.111","+","null","","","","","",""
"","1451","html-keyboard-response","239","410508","0.0-3.0-1.111","motre","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","240","411010","0.0-3.0-0.112","+","null","","","","","",""
"","1706","html-keyboard-response","241","412716","0.0-3.0-1.112","bambu","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","242","413217","0.0-3.0-0.113","+","null","","","","","",""
"","875","html-keyboard-response","243","414092","0.0-3.0-1.113","usfiga","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","244","414593","0.0-3.0-0.114","+","null","","","","","",""
"","5099","html-keyboard-response","245","419694","0.0-3.0-1.114","cascata","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","246","420196","0.0-3.0-0.115","+","null","","","","","",""
"","1978","html-keyboard-response","247","422174","0.0-3.0-1.115","fofo","n","a","noncog","word","S","exp","4"
"","null","html-keyboard-response","248","422676","0.0-3.0-0.116","+","null","","","","","",""
"","42","html-keyboard-response","249","422718","0.0-3.0-1.116","telafonir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","423231","0.0-3.0-0.117","+","null","","","","","",""
"","703","html-keyboard-response","251","423934","0.0-3.0-1.117","trenos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","252","424435","0.0-3.0-0.118","+","null","","","","","",""
"","1307","html-keyboard-response","253","425742","0.0-3.0-1.118","macras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","254","426243","0.0-3.0-0.119","+","null","","","","","",""
"","795","html-keyboard-response","255","427038","0.0-3.0-1.119","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","256","427539","0.0-3.0-0.120","+","null","","","","","",""
"","811","html-keyboard-response","257","428350","0.0-3.0-1.120","enedro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","258","428852","0.0-3.0-0.121","+","null","","","","","",""
"","970","html-keyboard-response","259","429822","0.0-3.0-1.121","uchães","s","null","noncog","pseudo","N","exp","null"
