"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","902","html-keyboard-response","301","588852","0.0-3.0-1.142","jantar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","302","589368","0.0-3.0-0.143","+","null","","","","","",""
"","1180","html-keyboard-response","303","590549","0.0-3.0-1.143","fasdas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","304","591054","0.0-3.0-0.144","+","null","","","","","",""
"","1876","html-keyboard-response","305","592932","0.0-3.0-1.144","oecano","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","306","593444","0.0-3.0-0.145","+","null","","","","","",""
"","1000","html-keyboard-response","307","594445","0.0-3.0-1.145","papai","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","308","594954","0.0-3.0-0.146","+","null","","","","","",""
"","1614","html-keyboard-response","309","596569","0.0-3.0-1.146","prenas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","310","597077","0.0-3.0-0.147","+","null","","","","","",""
"","2987","html-keyboard-response","311","600066","0.0-3.0-1.147","dobradiça","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","312","600577","0.0-3.0-0.148","+","null","","","","","",""
"","1087","html-keyboard-response","313","601665","0.0-3.0-1.148","civil","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","314","602176","0.0-3.0-0.149","+","null","","","","","",""
"","2606","html-keyboard-response","315","604783","0.0-3.0-1.149","atapdar","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","316","605287","0.0-3.0-0.150","+","null","","","","","",""
"","2455","html-keyboard-response","317","607742","0.0-3.0-1.150","pangos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","318","608253","0.0-3.0-0.151","+","null","","","","","",""
"","1134","html-keyboard-response","319","609387","0.0-3.0-1.151","glória","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","320","609893","0.0-3.0-0.152","+","null","","","","","",""
"","1173","html-keyboard-response","321","611066","0.0-3.0-1.152","grátis","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","322","611576","0.0-3.0-0.153","+","null","","","","","",""
"","1132","html-keyboard-response","323","612708","0.0-3.0-1.153","cravo","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","324","613219","0.0-3.0-0.154","+","null","","","","","",""
