"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","1920","audio-keyboard-response","350","1209028","0.0-3.0-1.286","../audio/54-8-masc.mp3"," ","","país.","","","",""
"","null","html-keyboard-response","351","1210303","0.0-3.0-0.287-0.287","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1221","audio-keyboard-response","352","1211950","0.0-3.0-1.287","../audio/51-1-masc.mp3"," ","","Suco","","","",""
"","1229","audio-keyboard-response","353","1213563","0.0-3.0-1.288","../audio/51-2-masc.mp3"," ","","de","","","",""
"","1592","audio-keyboard-response","354","1215506","0.0-3.0-1.289","../audio/51-3-masc.mp3"," ","","acerola","","","",""
"","1739","audio-keyboard-response","355","1217616","0.0-3.0-1.290","../audio/51-4-masc.mp3"," ","","é","","","",""
"","1739","audio-keyboard-response","356","1219805","0.0-3.0-1.291","../audio/51-5-masc.mp3"," ","","azedo","","","",""
"","1981","audio-keyboard-response","357","1222217","0.0-3.0-1.292","../audio/51-6-masc.mp3"," ","","e","","","",""
"","1392","audio-keyboard-response","358","1224034","0.0-3.0-1.293","../audio/51-7-masc.mp3"," ","","até","","","",""
"","1851","audio-keyboard-response","359","1226253","0.0-3.0-1.294","../audio/51-8-masc.mp3"," ","","barato.","","","",""
"","null","html-keyboard-response","360","1227515","0.0-3.0-0.295-0.295","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","931","audio-keyboard-response","361","1228870","0.0-3.0-1.295","../audio/52-1-masc.mp3"," ","","Às","","","",""
"","1008","audio-keyboard-response","362","1230443","0.0-3.0-1.296","../audio/52-2-masc.mp3"," ","","vezes","","","",""
"","971","audio-keyboard-response","363","1231777","0.0-3.0-1.297","../audio/52-3-masc.mp3"," ","","eu","","","",""
"","1080","audio-keyboard-response","364","1233213","0.0-3.0-1.298","../audio/52-4-masc.mp3"," ","","tenho","","","",""
"","1741","audio-keyboard-response","365","1235346","0.0-3.0-1.299","../audio/52-5-masc.mp3"," ","","azia","","","",""
"","1149","audio-keyboard-response","366","1236944","0.0-3.0-1.300","../audio/52-6-masc.mp3"," ","","depois","","","",""
"","939","audio-keyboard-response","367","1238255","0.0-3.0-1.301","../audio/52-7-masc.mp3"," ","","da","","","",""
"","1309","audio-keyboard-response","368","1239936","0.0-3.0-1.302","../audio/52-8-masc.mp3"," ","","janta.","","","",""
"","null","html-keyboard-response","369","1241222","0.0-3.0-0.303-0.303","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1000","audio-keyboard-response","370","1242728","0.0-3.0-1.303","../audio/55-1-fem.mp3"," ","","O","","","",""
"","1651","audio-keyboard-response","371","1244769","0.0-3.0-1.304","../audio/55-2-fem.mp3"," ","","insulto","","","",""
