"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","204","387195","0.0-3.0-0.94","+","null","","","","","",""
"","2170","html-keyboard-response","205","389366","0.0-3.0-1.94","tatear","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","206","389868","0.0-3.0-0.95","+","null","","","","","",""
"","2649","html-keyboard-response","207","392517","0.0-3.0-1.95","revista","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","208","393019","0.0-3.0-0.96","+","null","","","","","",""
"","2027","html-keyboard-response","209","395046","0.0-3.0-1.96","aitrou","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","210","395547","0.0-3.0-0.97","+","null","","","","","",""
"","3034","html-keyboard-response","211","398582","0.0-3.0-1.97","promeção","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","212","399082","0.0-3.0-0.98","+","null","","","","","",""
"","2523","html-keyboard-response","213","401606","0.0-3.0-1.98","destino","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","214","402107","0.0-3.0-0.99","+","null","","","","","",""
"","2026","html-keyboard-response","215","404134","0.0-3.0-1.99","usfiga","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","216","404635","0.0-3.0-0.100","+","null","","","","","",""
"","2059","html-keyboard-response","217","406694","0.0-3.0-1.100","macras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","218","407196","0.0-3.0-0.101","+","null","","","","","",""
"","2666","html-keyboard-response","219","409862","0.0-3.0-1.101","papai","n","n","cog","word","S","exp","5"
"","null","html-keyboard-response","220","410363","0.0-3.0-0.102","+","null","","","","","",""
"","2826","html-keyboard-response","221","413190","0.0-3.0-1.102","ocinto","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","222","413690","0.0-3.0-0.103","+","null","","","","","",""
"","1995","html-keyboard-response","223","415686","0.0-3.0-1.103","protas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","224","416186","0.0-3.0-0.104","+","null","","","","","",""
"","1995","html-keyboard-response","225","418182","0.0-3.0-1.104","nevela","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","226","418683","0.0-3.0-0.105","+","null","","","","","",""
"","1978","html-keyboard-response","227","420662","0.0-3.0-1.105","incomodar","n","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","228","421163","0.0-3.0-0.106","+","null","","","","","",""
"","3434","html-keyboard-response","229","424598","0.0-3.0-1.106","matinal","n","a","cog","word","S","exp","7"
"","null","html-keyboard-response","230","425098","0.0-3.0-0.107","+","null","","","","","",""
"","2235","html-keyboard-response","231","427334","0.0-3.0-1.107","perbas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","232","427835","0.0-3.0-0.108","+","null","","","","","",""
"","2090","html-keyboard-response","233","429924","0.0-3.0-1.108","cápsula","n","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","234","430425","0.0-3.0-0.109","+","null","","","","","",""
"","3786","html-keyboard-response","235","434212","0.0-3.0-1.109","parceter","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","236","434713","0.0-3.0-0.110","+","null","","","","","",""
"","1979","html-keyboard-response","237","436692","0.0-3.0-1.110","rovaz","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","238","437194","0.0-3.0-0.111","+","null","","","","","",""
"","3082","html-keyboard-response","239","440276","0.0-3.0-1.111","agravar","n","v","cog","word","S","exp","7"
"","null","html-keyboard-response","240","440778","0.0-3.0-0.112","+","null","","","","","",""
"","2074","html-keyboard-response","241","442852","0.0-3.0-1.112","carregar","n","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","242","443353","0.0-3.0-0.113","+","null","","","","","",""
"","2043","html-keyboard-response","243","445396","0.0-3.0-1.113","oricia","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","244","445898","0.0-3.0-0.114","+","null","","","","","",""
"","2793","html-keyboard-response","245","448692","0.0-3.0-1.114","agressivo","s","a","cog","word","S","exp","9"
"","null","html-keyboard-response","246","449194","0.0-3.0-0.115","+","null","","","","","",""
"","2138","html-keyboard-response","247","451332","0.0-3.0-1.115","tronca","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","248","451833","0.0-3.0-0.116","+","null","","","","","",""
"","1979","html-keyboard-response","249","453812","0.0-3.0-1.116","prever","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","250","454313","0.0-3.0-0.117","+","null","","","","","",""
"","2155","html-keyboard-response","251","456468","0.0-3.0-1.117","revear","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","252","456969","0.0-3.0-0.118","+","null","","","","","",""
"","2011","html-keyboard-response","253","458980","0.0-3.0-1.118","areia","n","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","254","459481","0.0-3.0-0.119","+","null","","","","","",""
"","2714","html-keyboard-response","255","462196","0.0-3.0-1.119","traduzir","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","256","462697","0.0-3.0-0.120","+","null","","","","","",""
"","2011","html-keyboard-response","257","464708","0.0-3.0-1.120","drama","n","n","cog","word","S","exp","5"
"","null","html-keyboard-response","258","465210","0.0-3.0-0.121","+","null","","","","","",""
"","2026","html-keyboard-response","259","467236","0.0-3.0-1.121","esfoce","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","260","467737","0.0-3.0-0.122","+","null","","","","","",""
"","2138","html-keyboard-response","261","469876","0.0-3.0-1.122","pega-pega","n","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","262","470377","0.0-3.0-0.123","+","null","","","","","",""
"","3403","html-keyboard-response","263","473780","0.0-3.0-1.123","barco","n","n","cog","word","S","exp","5"
"","null","html-keyboard-response","264","474281","0.0-3.0-0.124","+","null","","","","","",""
"","2203","html-keyboard-response","265","476484","0.0-3.0-1.124","fino","n","a","cog","word","S","exp","4"
"","null","html-keyboard-response","266","476986","0.0-3.0-0.125","+","null","","","","","",""
"","3322","html-keyboard-response","267","480308","0.0-3.0-1.125","país","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","268","480809","0.0-3.0-0.126","+","null","","","","","",""
"","8331","html-keyboard-response","269","489140","0.0-3.0-1.126","pneucania","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","270","489642","0.0-3.0-0.127","+","null","","","","","",""
"","3562","html-keyboard-response","271","493203","0.0-3.0-1.127","casuas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","272","493704","0.0-3.0-0.128","+","null","","","","","",""
"","3739","html-keyboard-response","273","497443","0.0-3.0-1.128","lagras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","274","497954","0.0-3.0-0.129","+","null","","","","","",""
"","2481","html-keyboard-response","275","500435","0.0-3.0-1.129","ênclio","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","276","500936","0.0-3.0-0.130","+","null","","","","","",""
"","2026","html-keyboard-response","277","502963","0.0-3.0-1.130","lorfaz","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","278","503464","0.0-3.0-0.131","+","null","","","","","",""
"","1995","html-keyboard-response","279","505459","0.0-3.0-1.131","oecano","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","280","505973","0.0-3.0-0.132","+","null","","","","","",""
"","3101","html-keyboard-response","281","509075","0.0-3.0-1.132","telafonir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","509576","0.0-3.0-0.133","+","null","","","","","",""
"","3451","html-keyboard-response","283","513027","0.0-3.0-1.133","dobradiça","n","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","284","513529","0.0-3.0-0.134","+","null","","","","","",""
"","3562","html-keyboard-response","285","517091","0.0-3.0-1.134","esperar","n","v","cog","word","S","exp","7"
"","null","html-keyboard-response","286","517592","0.0-3.0-0.135","+","null","","","","","",""
