"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","1120","audio-keyboard-response","451","765702","0.0-3.0-1.373","../audio/61-1-masc.mp3"," ","","Aquele","","","",""
"","989","audio-keyboard-response","452","766994","0.0-3.0-1.374","../audio/61-2-masc.mp3"," ","","senhor","","","",""
"","829","audio-keyboard-response","453","768127","0.0-3.0-1.375","../audio/61-3-masc.mp3"," ","","é","","","",""
"","1149","audio-keyboard-response","454","769578","0.0-3.0-1.376","../audio/61-4-masc.mp3"," ","","muito","","","",""
"","1312","audio-keyboard-response","455","771210","0.0-3.0-1.377","../audio/61-5-masc.mp3"," ","","sovina","","","",""
"","731","audio-keyboard-response","456","772245","0.0-3.0-1.378","../audio/61-6-masc.mp3"," ","","e","","","",""
"","1648","audio-keyboard-response","457","774223","0.0-3.0-1.379","../audio/61-7-masc.mp3"," ","","inflexível.","","","",""
"","null","html-keyboard-response","458","775475","0.0-3.0-0.380-0.380","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","792","audio-keyboard-response","459","776613","0.0-3.0-1.380","../audio/65-1-fem.mp3"," ","","O","","","",""
"","1341","audio-keyboard-response","460","778279","0.0-3.0-1.381","../audio/65-2-fem.mp3"," ","","fantasma","","","",""
"","960","audio-keyboard-response","461","779541","0.0-3.0-1.382","../audio/65-3-fem.mp3"," ","","veio","","","",""
"","720","audio-keyboard-response","462","780562","0.0-3.0-1.383","../audio/65-4-fem.mp3"," ","","da","","","",""
"","1539","audio-keyboard-response","463","782429","0.0-3.0-1.384","../audio/65-5-fem.mp3"," ","","escuridão","","","",""
"","800","audio-keyboard-response","464","783520","0.0-3.0-1.385","../audio/65-6-fem.mp3"," ","","do","","","",""
"","1400","audio-keyboard-response","465","785294","0.0-3.0-1.386","../audio/65-7-fem.mp3"," ","","armário.","","","",""
"","3348","html-keyboard-response","466","788894","0.0-3.0-2.386-0.386","<span style=""font-size:25px; font-family: monospace"">O fantasma veio da escuridão do armário?</span>","s","","","O fantasma veio da escuridão do armário?","null","exp-sent","false"
"","null","html-keyboard-response","467","790396","0.0-3.0-0.387-0.387","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","669","audio-keyboard-response","468","791426","0.0-3.0-1.387","../audio/01-1-fem.mp3"," ","","O","","","",""
"","960","audio-keyboard-response","469","792688","0.0-3.0-1.388","../audio/01-2-fem.mp3"," ","","menino","","","",""
"","971","audio-keyboard-response","470","793969","0.0-3.0-1.389","../audio/01-3-fem.mp3"," ","","derrubou","","","",""
"","851","audio-keyboard-response","471","795168","0.0-3.0-1.390","../audio/01-4-fem.mp3"," ","","a","","","",""
"","1189","audio-keyboard-response","472","796686","0.0-3.0-1.391","../audio/01-5-fem.mp3"," ","","guitarra","","","",""
"","931","audio-keyboard-response","473","797913","0.0-3.0-1.392","../audio/01-6-fem.mp3"," ","","no","","","",""
"","1160","audio-keyboard-response","474","799368","0.0-3.0-1.393","../audio/01-7-fem.mp3"," ","","chão.","","","",""
"","null","html-keyboard-response","475","800619","0.0-3.0-0.394-0.394","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","808","audio-keyboard-response","476","801777","0.0-3.0-1.394","../audio/02-2-masc.mp3"," ","","Havia","","","",""
"","901","audio-keyboard-response","477","802931","0.0-3.0-1.395","../audio/02-2-masc.mp3"," ","","um","","","",""
"","869","audio-keyboard-response","478","804152","0.0-3.0-1.396","../audio/02-3-masc.mp3"," ","","cheiro","","","",""
"","760","audio-keyboard-response","479","805208","0.0-3.0-1.397","../audio/02-4-masc.mp3"," ","","de","","","",""
