"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2409","audio-keyboard-response","166","284998","0.0-1.0-1.82","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
"","null","html-keyboard-response","167","285506","0.0-1.0-0.83","+","null","",""
"","2888","audio-keyboard-response","168","288601","0.0-1.0-1.83","../audio/teste-vocab--66.mp3","s","cooperação","koperasyon"
"","null","html-keyboard-response","169","289110","0.0-1.0-0.84","+","null","",""
"","3439","audio-keyboard-response","170","292733","0.0-1.0-1.84","../audio/teste-vocab--12.mp3","s","jaula","kaj"
"","null","html-keyboard-response","171","293238","0.0-1.0-0.85","+","null","",""
"","2249","audio-keyboard-response","172","295606","0.0-1.0-1.85","../audio/teste-vocab--22.mp3","s","quebrado","kraze"
"","null","html-keyboard-response","173","296120","0.0-1.0-0.86","+","null","",""
"","2281","audio-keyboard-response","174","298574","0.0-1.0-1.86","../audio/teste-vocab--113.mp3","s","ascender","limen"
"","null","html-keyboard-response","175","299088","0.0-1.0-0.87","+","null","",""
"","2299","audio-keyboard-response","176","301575","0.0-1.0-1.87","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","177","302077","0.0-1.0-0.88","+","null","",""
"","2032","audio-keyboard-response","178","304332","0.0-1.0-1.88","../audio/teste-vocab--45.mp3","s","dentista","dantis"
"","null","html-keyboard-response","179","304846","0.0-1.0-0.89","+","null","",""
"","2348","audio-keyboard-response","180","307399","0.0-1.0-1.89","../audio/teste-vocab--04.mp3","s","roda","wonn"
"","null","html-keyboard-response","181","307913","0.0-1.0-0.90","+","null","",""
"","1890","audio-keyboard-response","182","309992","0.0-1.0-1.90","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","183","310509","0.0-1.0-0.91","+","null","",""
"","2171","audio-keyboard-response","184","312859","0.0-1.0-1.91","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","185","313360","0.0-1.0-0.92","+","null","",""
"","2249","audio-keyboard-response","186","315811","0.0-1.0-1.92","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","187","316328","0.0-1.0-0.93","+","null","",""
"","2229","audio-keyboard-response","188","318869","0.0-1.0-1.93","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","189","319371","0.0-1.0-0.94","+","null","",""
"","2200","audio-keyboard-response","190","321763","0.0-1.0-1.94","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","191","322280","0.0-1.0-0.95","+","null","",""
"","2078","audio-keyboard-response","192","324548","0.0-1.0-1.95","../audio/teste-vocab--08.mp3","s","vaca","vach"
"","null","html-keyboard-response","193","325055","0.0-1.0-0.96","+","null","",""
