"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","2029","audio-keyboard-response","423","870685","0.0-3.0-1.348","../audio/13-4-fem.mp3"," ","","muito","","","",""
"","1200","audio-keyboard-response","424","872157","0.0-3.0-1.349","../audio/13-5-fem.mp3"," ","","difícil","","","",""
"","1200","audio-keyboard-response","425","873645","0.0-3.0-1.350","../audio/13-6-fem.mp3"," ","","acordar","","","",""
"","1029","audio-keyboard-response","426","874957","0.0-3.0-1.351","../audio/13-7-fem.mp3"," ","","cedo.","","","",""
"","null","html-keyboard-response","427","876228","0.0-3.0-0.352-0.352","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","779","audio-keyboard-response","428","877293","0.0-3.0-1.352","../audio/12-1-masc.mp3"," ","","O","","","",""
"","749","audio-keyboard-response","429","878317","0.0-3.0-1.353","../audio/12-2-masc.mp3"," ","","dia","","","",""
"","1141","audio-keyboard-response","430","879741","0.0-3.0-1.354","../audio/12-3-masc.mp3"," ","","estava","","","",""
"","971","audio-keyboard-response","431","880989","0.0-3.0-1.355","../audio/12-4-masc.mp3"," ","","quente,","","","",""
"","1611","audio-keyboard-response","432","882877","0.0-3.0-1.356","../audio/12-5-masc.mp3"," ","","tranquilo","","","",""
"","749","audio-keyboard-response","433","883901","0.0-3.0-1.357","../audio/12-6-masc.mp3"," ","","e","","","",""
"","1389","audio-keyboard-response","434","885565","0.0-3.0-1.358","../audio/12-7-masc.mp3"," ","","ensolarado.","","","",""
"","null","html-keyboard-response","435","886841","0.0-3.0-0.359-0.359","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1240","audio-keyboard-response","436","888349","0.0-3.0-1.359","../audio/11-1-masc.mp3"," ","","Elas","","","",""
"","899","audio-keyboard-response","437","889533","0.0-3.0-1.360","../audio/11-2-masc.mp3"," ","","gostam","","","",""
"","1131","audio-keyboard-response","438","890941","0.0-3.0-1.361","../audio/11-3-masc.mp3"," ","","muito","","","",""
"","789","audio-keyboard-response","439","891997","0.0-3.0-1.362","../audio/11-4-masc.mp3"," ","","de","","","",""
"","1680","audio-keyboard-response","440","893949","0.0-3.0-1.363","../audio/11-5-masc.mp3"," ","","aritmética","","","",""
"","1200","audio-keyboard-response","441","895421","0.0-3.0-1.364","../audio/11-6-masc.mp3"," ","","e","","","",""
"","901","audio-keyboard-response","442","896589","0.0-3.0-1.365","../audio/11-7-masc.mp3"," ","","de","","","",""
"","1349","audio-keyboard-response","443","898221","0.0-3.0-1.366","../audio/11-8-masc.mp3"," ","","leitura.","","","",""
