"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","252","352280","0.0-3.0-0.118","+","null","","","","","",""
"","1390","html-keyboard-response","253","353672","0.0-3.0-1.118","deselegante","s","a","noncog","word","S","exp","11"
"","null","html-keyboard-response","254","354176","0.0-3.0-0.119","+","null","","","","","",""
"","720","html-keyboard-response","255","354898","0.0-3.0-1.119","arranjar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","256","355407","0.0-3.0-0.120","+","null","","","","","",""
"","520","html-keyboard-response","257","355930","0.0-3.0-1.120","anjo","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","258","356438","0.0-3.0-0.121","+","null","","","","","",""
"","1122","html-keyboard-response","259","357563","0.0-3.0-1.121","incomodar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","260","358069","0.0-3.0-0.122","+","null","","","","","",""
"","1005","html-keyboard-response","261","359076","0.0-3.0-1.122","detative","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","262","359586","0.0-3.0-0.123","+","null","","","","","",""
"","1158","html-keyboard-response","263","360746","0.0-3.0-1.123","afual","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","264","361248","0.0-3.0-0.124","+","null","","","","","",""
"","1288","html-keyboard-response","265","362539","0.0-3.0-1.124","ênclio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","266","363046","0.0-3.0-0.125","+","null","","","","","",""
"","2777","html-keyboard-response","267","365825","0.0-3.0-1.125","bibarconato","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","268","366331","0.0-3.0-0.126","+","null","","","","","",""
"","818","html-keyboard-response","269","367152","0.0-3.0-1.126","verdade","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","270","367655","0.0-3.0-0.127","+","null","","","","","",""
"","954","html-keyboard-response","271","368612","0.0-3.0-1.127","promessa","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","272","369123","0.0-3.0-0.128","+","null","","","","","",""
"","850","html-keyboard-response","273","369975","0.0-3.0-1.128","animado","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","274","370479","0.0-3.0-0.129","+","null","","","","","",""
"","1579","html-keyboard-response","275","372061","0.0-3.0-1.129","grátis","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","276","372569","0.0-3.0-0.130","+","null","","","","","",""
"","557","html-keyboard-response","277","373129","0.0-3.0-1.130","cerca","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","278","373635","0.0-3.0-0.131","+","null","","","","","",""
"","1332","html-keyboard-response","279","374970","0.0-3.0-1.131","morar","s","v","noncog","word","S","exp","5"
"","null","html-keyboard-response","280","375482","0.0-3.0-0.132","+","null","","","","","",""
"","859","html-keyboard-response","281","376344","0.0-3.0-1.132","verceja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","376852","0.0-3.0-0.133","+","null","","","","","",""
"","1418","html-keyboard-response","283","378273","0.0-3.0-1.133","refletir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","284","378781","0.0-3.0-0.134","+","null","","","","","",""
"","3072","html-keyboard-response","285","381856","0.0-3.0-1.134","aivões","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","286","382360","0.0-3.0-0.135","+","null","","","","","",""
"","897","html-keyboard-response","287","383261","0.0-3.0-1.135","prenas","s","null","noncog","pseudo","N","exp","null"
