"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1739","html-keyboard-response","153","378990","0.0-3.0-1.68","tímido","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","154","379491","0.0-3.0-0.69","+","null","","","","","",""
"","2010","html-keyboard-response","155","381502","0.0-3.0-1.69","bancada","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","156","382002","0.0-3.0-0.70","+","null","","","","","",""
"","1835","html-keyboard-response","157","383838","0.0-3.0-1.70","imitar","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","158","384338","0.0-3.0-0.71","+","null","","","","","",""
"","1147","html-keyboard-response","159","385486","0.0-3.0-1.71","grave","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","160","385986","0.0-3.0-0.72","+","null","","","","","",""
"","2571","html-keyboard-response","161","388558","0.0-3.0-1.72","lapestra","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","162","389064","0.0-3.0-0.73","+","null","","","","","",""
"","4741","html-keyboard-response","163","393806","0.0-3.0-1.73","crolatário","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","164","394307","0.0-3.0-0.74","+","null","","","","","",""
"","1258","html-keyboard-response","165","395566","0.0-3.0-1.74","glória","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","166","396067","0.0-3.0-0.75","+","null","","","","","",""
"","1866","html-keyboard-response","167","397934","0.0-3.0-1.75","fasdas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","168","398435","0.0-3.0-0.76","+","null","","","","","",""
"","5291","html-keyboard-response","169","403726","0.0-3.0-1.76","gruja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","170","404230","0.0-3.0-0.77","+","null","","","","","",""
"","6855","html-keyboard-response","171","411086","0.0-3.0-1.77","conjerto","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","172","411587","0.0-3.0-0.78","+","null","","","","","",""
"","2026","html-keyboard-response","173","413614","0.0-3.0-1.78","temperar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","174","414114","0.0-3.0-0.79","+","null","","","","","",""
"","1819","html-keyboard-response","175","415934","0.0-3.0-1.79","carregar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","176","416435","0.0-3.0-0.80","+","null","","","","","",""
"","1130","html-keyboard-response","177","417566","0.0-3.0-1.80","liso","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","178","418067","0.0-3.0-0.81","+","null","","","","","",""
"","3450","html-keyboard-response","179","421518","0.0-3.0-1.81","ensuas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","180","422018","0.0-3.0-0.82","+","null","","","","","",""
"","47355","html-keyboard-response","181","469373","0.0-3.0-1.82","irratinte","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","182","469874","0.0-3.0-0.83","+","null","","","","","",""
"","3562","html-keyboard-response","183","473437","0.0-3.0-1.83","filosofia","s","n","cog","word","S","exp","9"
"","null","html-keyboard-response","184","473938","0.0-3.0-0.84","+","null","","","","","",""
