"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2240","audio-keyboard-response","172","257963","0.0-1.0-1.85","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","173","258473","0.0-1.0-0.86","+","null","",""
"","2109","audio-keyboard-response","174","260661","0.0-1.0-1.86","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","175","261169","0.0-1.0-0.87","+","null","",""
"","1888","audio-keyboard-response","176","263126","0.0-1.0-1.87","../audio/teste-vocab--82.mp3","s","roer","ronje"
"","null","html-keyboard-response","177","263642","0.0-1.0-0.88","+","null","",""
"","1891","audio-keyboard-response","178","265601","0.0-1.0-1.88","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","179","266104","0.0-1.0-0.89","+","null","",""
"","2160","audio-keyboard-response","180","268337","0.0-1.0-1.89","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","181","268853","0.0-1.0-0.90","+","null","",""
"","2240","audio-keyboard-response","182","271127","0.0-1.0-1.90","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","183","271642","0.0-1.0-0.91","+","null","",""
"","2389","audio-keyboard-response","184","274104","0.0-1.0-1.91","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
"","null","html-keyboard-response","185","274613","0.0-1.0-0.92","+","null","",""
"","2259","audio-keyboard-response","186","276940","0.0-1.0-1.92","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","187","277442","0.0-1.0-0.93","+","null","",""
"","2259","audio-keyboard-response","188","279778","0.0-1.0-1.93","../audio/teste-vocab--109.mp3","s","anfíbio","anfibyen"
"","null","html-keyboard-response","189","280292","0.0-1.0-0.94","+","null","",""
"","1960","audio-keyboard-response","190","282313","0.0-1.0-1.94","../audio/teste-vocab--16.mp3","s","pescoço","kou"
"","null","html-keyboard-response","191","282822","0.0-1.0-0.95","+","null","",""
"","2291","audio-keyboard-response","192","285188","0.0-1.0-1.95","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","193","285702","0.0-1.0-0.96","+","null","",""
"","1829","audio-keyboard-response","194","287607","0.0-1.0-1.96","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","195","288112","0.0-1.0-0.97","+","null","",""
"","1960","audio-keyboard-response","196","290144","0.0-1.0-1.97","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","197","290652","0.0-1.0-0.98","+","null","",""
"","2291","audio-keyboard-response","198","293022","0.0-1.0-1.98","../audio/teste-vocab--93.mp3","s","felino","leopa"
"","null","html-keyboard-response","199","293533","0.0-1.0-0.99","+","null","",""
"","2120","audio-keyboard-response","200","295728","0.0-1.0-1.99","../audio/teste-vocab--100.mp3","s","consumir","konsome"
"","null","html-keyboard-response","201","296233","0.0-1.0-0.100","+","null","",""
"","2960","audio-keyboard-response","202","299283","0.0-1.0-1.100","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","203","299803","0.0-1.0-0.101","+","null","",""
"","2069","audio-keyboard-response","204","301935","0.0-1.0-1.101","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","205","302444","0.0-1.0-0.102","+","null","",""
"","2040","audio-keyboard-response","206","304562","0.0-1.0-1.102","../audio/teste-vocab--13.mp3","s","ambulância","anbilans"
"","null","html-keyboard-response","207","305073","0.0-1.0-0.103","+","null","",""
"","4160","audio-keyboard-response","208","309308","0.0-1.0-1.103","../audio/teste-vocab--79.mp3","n","moldura"," chanbranl"
"","null","html-keyboard-response","209","309815","0.0-1.0-0.104","+","null","",""
"","1909","audio-keyboard-response","210","311785","0.0-1.0-1.104","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","211","312298","0.0-1.0-0.105","+","null","",""
"","1880","audio-keyboard-response","212","314250","0.0-1.0-1.105","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","213","314759","0.0-1.0-0.106","+","null","",""
"","2029","audio-keyboard-response","214","316862","0.0-1.0-1.106","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","215","317373","0.0-1.0-0.107","+","null","",""
"","1968","audio-keyboard-response","216","319411","0.0-1.0-1.107","../audio/teste-vocab--17.mp3","s","móvel","mobil"
"","null","html-keyboard-response","217","319913","0.0-1.0-0.108","+","null","",""
"","2309","audio-keyboard-response","218","322295","0.0-1.0-1.108","../audio/teste-vocab--110.mp3","s","prodígio","pwodij"
"","null","html-keyboard-response","219","322803","0.0-1.0-0.109","+","null","",""
"","1939","audio-keyboard-response","220","324812","0.0-1.0-1.109","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","221","325323","0.0-1.0-0.110","+","null","",""
"","1800","audio-keyboard-response","222","327186","0.0-1.0-1.110","../audio/teste-vocab--34.mp3","s","tronco","twon"
"","null","html-keyboard-response","223","327702","0.0-1.0-0.111","+","null","",""
"","1949","audio-keyboard-response","224","329705","0.0-1.0-1.111","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","225","330223","0.0-1.0-0.112","+","null","",""
"","2091","audio-keyboard-response","226","332380","0.0-1.0-1.112","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","227","332882","0.0-1.0-0.113","+","null","",""
"","2200","audio-keyboard-response","228","335146","0.0-1.0-1.113","../audio/teste-vocab--127.mp3","s","côncavo","konkav"
"","null","html-keyboard-response","229","335652","0.0-1.0-0.114","+","null","",""
"","2168","audio-keyboard-response","230","337888","0.0-1.0-1.114","../audio/teste-vocab--113.mp3","s","ascender","limen"
"","null","html-keyboard-response","231","338392","0.0-1.0-0.115","+","null","",""
"","3480","audio-keyboard-response","232","341946","0.0-1.0-1.115","../audio/teste-vocab--25.mp3","s","canguru","kanguwou"
"","null","html-keyboard-response","233","342462","0.0-1.0-0.116","+","null","",""
"","2109","audio-keyboard-response","234","344648","0.0-1.0-1.116","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","235","345153","0.0-1.0-0.117","+","null","",""
"","3109","audio-keyboard-response","236","348340","0.0-1.0-1.117","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","237","348852","0.0-1.0-0.118","+","null","",""
"","2520","audio-keyboard-response","238","351395","0.0-1.0-1.118","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","239","351903","0.0-1.0-0.119","+","null","",""
"","2749","audio-keyboard-response","240","354742","0.0-1.0-1.119","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","241","355252","0.0-1.0-0.120","+","null","",""
"","2021","audio-keyboard-response","242","357348","0.0-1.0-1.120","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","243","357863","0.0-1.0-0.121","+","null","",""
"","2141","audio-keyboard-response","244","360068","0.0-1.0-1.121","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","245","360582","0.0-1.0-0.122","+","null","",""
"","1960","audio-keyboard-response","246","362613","0.0-1.0-1.122","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","247","363118","0.0-1.0-0.123","+","null","",""
"","1989","audio-keyboard-response","248","365177","0.0-1.0-1.123","../audio/teste-vocab--02.mp3","s","homem","gason"
"","null","html-keyboard-response","249","365692","0.0-1.0-0.124","+","null","",""
"","2229","audio-keyboard-response","250","367953","0.0-1.0-1.124","../audio/teste-vocab--99.mp3","s","arqueólogo","akeyológ"
"","null","html-keyboard-response","251","368462","0.0-1.0-0.125","+","null","",""
"","2120","audio-keyboard-response","252","370659","0.0-1.0-1.125","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","253","371161","0.0-1.0-0.126","+","null","",""
"","1941","audio-keyboard-response","254","373161","0.0-1.0-1.126","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","255","373672","0.0-1.0-0.127","+","null","",""
"","2269","audio-keyboard-response","256","376013","0.0-1.0-1.127","../audio/teste-vocab--69.mp3","s","pingar","degoute"
"","null","html-keyboard-response","257","376522","0.0-1.0-0.128","+","null","",""
"","2248","audio-keyboard-response","258","378850","0.0-1.0-1.128","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","259","379362","0.0-1.0-0.129","+","null","",""
"","2179","audio-keyboard-response","260","381617","0.0-1.0-1.129","../audio/teste-vocab--37.mp3","s","músico","mizisyen"
