"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","382","43552559","0.0-3.0-0.183","+","null","","","","","",""
"","193","html-keyboard-response","383","43552753","0.0-3.0-1.183","filme","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","384","43553255","0.0-3.0-0.184","+","null","","","","","",""
"","162","html-keyboard-response","385","43553417","0.0-3.0-1.184","bancada","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","386","43553918","0.0-3.0-0.185","+","null","","","","","",""
"","154","html-keyboard-response","387","43554073","0.0-3.0-1.185","faínas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","388","43554576","0.0-3.0-0.186","+","null","","","","","",""
"","1297","html-keyboard-response","389","43555873","0.0-3.0-1.186","raspar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","390","43556376","0.0-3.0-0.187","+","null","","","","","",""
"","281","html-keyboard-response","391","43556657","0.0-3.0-1.187","melão","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","392","43557160","0.0-3.0-0.188","+","null","","","","","",""
"","217","html-keyboard-response","393","43557377","0.0-3.0-1.188","tartos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","394","43557878","0.0-3.0-0.189","+","null","","","","","",""
"","18","html-keyboard-response","395","43557897","0.0-3.0-1.189","medalha","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","396","43558399","0.0-3.0-0.190","+","null","","","","","",""
"","570","html-keyboard-response","397","43558969","0.0-3.0-1.190","dencosto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","398","43559470","0.0-3.0-0.191","+","null","","","","","",""
"","179","html-keyboard-response","399","43559649","0.0-3.0-1.191","âgnulo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","400","43560152","0.0-3.0-0.192","+","null","","","","","",""
"","169","html-keyboard-response","401","43560321","0.0-3.0-1.192","aletiê","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","402","43560823","0.0-3.0-0.193","+","null","","","","","",""
"","490","html-keyboard-response","403","43561314","0.0-3.0-1.193","grave","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","404","43561815","0.0-3.0-0.194","+","null","","","","","",""
"","41","html-keyboard-response","405","43561857","0.0-3.0-1.194","gordo","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","406","43562359","0.0-3.0-0.195","+","null","","","","","",""
"","2","html-keyboard-response","407","43562362","0.0-3.0-1.195","civil","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","408","43562865","0.0-3.0-0.196","+","null","","","","","",""
"","176","html-keyboard-response","409","43563042","0.0-3.0-1.196","trair","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","410","43563543","0.0-3.0-0.197","+","null","","","","","",""
"","234","html-keyboard-response","411","43563778","0.0-3.0-1.197","selir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","412","43564279","0.0-3.0-0.198","+","null","","","","","",""
"","154","html-keyboard-response","413","43564434","0.0-3.0-1.198","chorão","s","a","noncog","word","S","exp","6"
"","null","html-keyboard-response","414","43564935","0.0-3.0-0.199","+","null","","","","","",""
"","138","html-keyboard-response","415","43565074","0.0-3.0-1.199","prantal","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","416","43565577","0.0-3.0-0.200","+","null","","","","","",""
"","416","html-keyboard-response","417","43565994","0.0-3.0-1.200","agravar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","418","43566496","0.0-3.0-0.201","+","null","","","","","",""
"","2057","html-keyboard-response","419","43568554","0.0-3.0-1.201","carregar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","420","43569055","0.0-3.0-0.202","+","null","","","","","",""
"","330","html-keyboard-response","421","43569386","0.0-3.0-1.202","aivões","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","422","43569888","0.0-3.0-0.203","+","null","","","","","",""
"","177","html-keyboard-response","423","43570066","0.0-3.0-1.203","areia","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","424","43570567","0.0-3.0-0.204","+","null","","","","","",""
"","26","html-keyboard-response","425","43570594","0.0-3.0-1.204","cápsula","s","n","noncog","word","S","exp","7"
